5.689762009699717282e+02,1.909421939960000003e+01,5.416012005191988976e+01
5.688824563980332414e+02,1.690872981252497453e+01,5.416198285053864936e+01
5.687652756831100760e+02,1.417686782868119089e+01,5.416431134881211307e+01
5.708570178766216259e+02,1.189763046732020868e+01,5.416227506302531225e+01
5.686715311111715891e+02,1.199137824160616539e+01,5.416617414743087977e+01
5.707398371616985742e+02,9.165768483476425033e+00,5.416460356129876885e+01
5.728315793552100104e+02,6.886531122115442827e+00,5.416256727551196803e+01
5.706460925897599736e+02,6.980278896401398647e+00,5.416646635991753556e+01
5.727378347832715235e+02,4.701041535040416441e+00,5.416443007413073474e+01
5.753525125251609325e+02,1.851994833339187352e+00,5.416188471689723372e+01
5.725269094964098713e+02,-2.163100358783935917e-01,5.416862137102295804e+01
5.680621913935713110e+02,-2.214304074381509224e+00,5.417828233845285979e+01
5.653303329367588503e+02,-2.097119356524064671e+00,5.418315619395981741e+01
5.632385907432473005e+02,1.821180048369175353e-01,5.418519247974661823e+01
5.606004768583732130e+02,2.484792309769389362e+00,5.418820353663481626e+01
5.607176575732963784e+02,5.216654293613173010e+00,5.418587503836135255e+01
5.608114021452348652e+02,7.402143880688199395e+00,5.418401223974258585e+01
5.609051467171733520e+02,9.587633467763225781e+00,5.418214944112381914e+01
5.610223274320965174e+02,1.231949545160700943e+01,5.417982094285036254e+01
5.638479304608475786e+02,1.438780032082459215e+01,5.417308428872463821e+01
5.612332527189581697e+02,1.723684702252582213e+01,5.417562964595813924e+01
5.591415105254466198e+02,1.951608438388680256e+01,5.417766593174494005e+01
5.570497683319350699e+02,2.179532174524778299e+01,5.417970221753174087e+01
5.593524358123082720e+02,2.443343595480561348e+01,5.417347463485271675e+01
5.594461803842467589e+02,2.661892554188063897e+01,5.417161183623395004e+01
5.617488478646198473e+02,2.925703975143846591e+01,5.416538425355492592e+01
5.618425924365584478e+02,3.144252933851349496e+01,5.416352145493615922e+01
5.619363370084969347e+02,3.362801892558852046e+01,5.416165865631739251e+01
5.598680309579699497e+02,3.645362868371826437e+01,5.416322924244949633e+01
5.577762887644585135e+02,3.873286604507924125e+01,5.416526552823629714e+01
5.578934694793815652e+02,4.146472802892302667e+01,5.416293702996284054e+01
5.551616110225691045e+02,4.158191274678047478e+01,5.416781088546980527e+01
5.576825441925200266e+02,3.654737645800421575e+01,5.416712832685506385e+01
5.597508502430468980e+02,3.372176669987447895e+01,5.416555774072296003e+01
5.575653634775968612e+02,3.381551447416043743e+01,5.416945682512852756e+01
5.596571056711084111e+02,3.153627711279944990e+01,5.416742053934172674e+01
5.574716189056583744e+02,3.163002488708540483e+01,5.417131962374729426e+01
5.547397604488458001e+02,3.174720960494284938e+01,5.417619347925425188e+01
5.546460158769073132e+02,2.956172001786782388e+01,5.417805627787301859e+01
5.524605291114572765e+02,2.965546779215377882e+01,5.418195536227858611e+01
5.498224152265831890e+02,3.195814209708625242e+01,5.418496641916677703e+01
5.476369284611332660e+02,3.205188987137221091e+01,5.418886550357234455e+01
5.475431838891947791e+02,2.986640028429717830e+01,5.419072830219111125e+01
5.453576971237447424e+02,2.996014805858313679e+01,5.419462738659667878e+01
5.452405164088215770e+02,2.722828607473935136e+01,5.419695588487013538e+01
5.425086579520090027e+02,2.734547079259679592e+01,5.420182974037710011e+01
5.424149133800705158e+02,2.515998120552177042e+01,5.420369253899585971e+01
5.402294266146204791e+02,2.525372897980772535e+01,5.420759162340142723e+01
5.422977326651473504e+02,2.242811922167798855e+01,5.420602103726932341e+01
5.401122458996974274e+02,2.252186699596393993e+01,5.420992012167489094e+01
5.400185013277588268e+02,2.033637740888891443e+01,5.421178292029365764e+01
5.421102435212703767e+02,1.805714004752793400e+01,5.420974663450685682e+01
5.399247567558203400e+02,1.815088782181388893e+01,5.421364571891242434e+01
5.419930628063473250e+02,1.532527806368414858e+01,5.421207513278031342e+01
5.398075760408972883e+02,1.541902583797010529e+01,5.421597421718588095e+01
5.418993182344088382e+02,1.313978847660912308e+01,5.421393793139908013e+01
5.446311766912212988e+02,1.302260375875167853e+01,5.420906407589212250e+01
5.445139959762981334e+02,1.029074177490789488e+01,5.421139257416557911e+01
5.417821375194856728e+02,1.040792649276533943e+01,5.421626642967253673e+01
5.397138314689588015e+02,1.323353625089507801e+01,5.421783701580464765e+01
